id,firstName,lastName,age,hometown,jerseyNumber,position,college,yearsExperience,status,height,weightLbs
P084,Jaylen,Mahoney,25,N/A,39,S,Vanderbilt,1,Active,5-11,200
P085,Andrew,Mukuba,23,N/A,24,S,Texas,2,Active,5-11,186
P086,Maximus,Pulley,23,N/A,36,S,Wofford,0,Active,5-11,200
P087,Andre',Sam,27,N/A,31,S,LSU,1,Active,5-10,194
P088,Cole,Wisniewski,24,N/A,21,S,Texas Tech,0,Active,6-3,219
P089,Jake,Elliott,31,N/A,4,K,Memphis,10,Active,5-9,167
P090,Braden,Mann,28,N/A,10,P,Texas A&M,7,Active,5-11,198
P091,Rocco,Underwood,24,N/A,37,LS,Florida,0,Active,6-3,231
P092,Jonathan,Greenard,29,N/A,52,LB,Florida,7,Physically Unable to Perform,6-3,263
P093,Tariq,Castro-Fields,27,N/A,41,CB,Penn State,3,Injured Reserve,6-1,197
P094,Ja'Quinden,Jackson,24,N/A,45,RB,Arkansas,1,Injured Reserve,6-2,233
P095,Johnny,Wilson,25,N/A,89,WR,Florida State,3,Injured Reserve,6-6,228
P096,Tucker,Large,25,N/A,37,S,Washington State,0,Non-Football Illness,5-11,185
