id,firstName,lastName,age,hometown,jerseyNumber,position,college,yearsExperience,status,height,weightLbs
P066,Robert,Spillane,30,N/A,14,LB,Western Michigan,8,Active,6-1,234
P067,Bradyn,Swinson,24,N/A,43,LB,LSU,2,Active,6-4,255
P068,Riley,Wilson,24,N/A,51,LB,Arizona,0,Active,6-1,226
P069,Channing,Canada,24,N/A,29,CB,TCU,0,Active,5-11,190
P070,Brandon,Crossley,25,N/A,39,CB,SMU,1,Active,5-10,186
P071,Carlton,Davis III,29,N/A,7,CB,Auburn,8,Active,6-1,200
P072,Marcellas,Dial Jr.,25,N/A,27,CB,South Carolina,3,Active,6-0,190
P073,Christian,Gonzalez,24,N/A,0,CB,Oregon,4,Active,6-1,205
P074,Marcus,Jones,27,N/A,25,CB,Houston,5,Active,5-8,188
P075,Kobee,Minor,24,N/A,19,CB,Memphis,1,Active,5-11,188
P076,Karon,Prunty,24,N/A,21,CB,Wake Forest,0,Active,6-1,192
P077,Kindle,Vildor,28,N/A,28,CB,Georgia Southern,7,Active,5-11,190
P078,Charles,Woods,26,N/A,22,CB,SMU,3,Active,5-11,185
P079,Mike,Brown,27,N/A,33,S,Miami (OH),4,Active,6-1,218
P080,Eric,Butler,23,N/A,30,S,San Diego State,0,Active,6-2,195
P081,Kevin,Byard III,33,N/A,31,S,Middle Tennessee,11,Active,5-11,212
P082,Peter,Manuma,23,N/A,34,S,Hawaii,0,Active,6-0,205
P083,Dell,Pettus,25,N/A,24,S,Troy,3,Active,5-11,200
P084,Jaylen,Reed,23,N/A,26,S,Penn State,2,Active,6-0,212
P085,John,Saunders Jr.,24,N/A,23,S,Ole Miss,1,Active,6-2,211
P086,Brenden,Schooler,29,N/A,41,S,Texas,5,Active,6-2,210
P087,Craig,Woodson,25,N/A,4,S,California,2,Active,6-0,200
P088,Andy,Borregales,23,N/A,36,K,Miami,2,Active,5-11,202
P089,Bryce,Baringer,27,N/A,17,P,Michigan State,4,Active,6-2,215
P090,Matt,Haack,32,N/A,19,P,Arizona State,8,Active,6-0,205
P091,Julian,Ashby,24,N/A,47,LS,Vanderbilt,2,Active,6-1,231
P092,Julian,Hill,26,N/A,80,TE,Campbell,4,Injured Reserve,6-4,251
P093,Terrell,Jennings,24,N/A,26,RB,Florida A&M,1,Injured Reserve,5-10,210
P094,Jimmy,Kibble,22,N/A,19,WR,Georgetown,0,Injured Reserve,6-1,199
P095,Jeremiah,Webb,25,N/A,29,WR,South Alabama,1,Injured Reserve,5-11,198
