id,firstName,lastName,age,hometown,jerseyNumber,position,college,yearsExperience,status,height,weightLbs
P047,Ashton,Gillotte,23,N/A,97,DE,Louisville,2,Active,6-3,270
P048,Ethan,Hurkett,24,N/A,54,DE,Iowa,0,Active,6-3,259
P049,George,Karlaftis,25,N/A,56,DE,Purdue,5,Active,6-4,263
P050,Niles,King,22,N/A,58,DE,San Diego State,0,Active,6-6,269
P051,Emmanuel,Ogbah,32,N/A,50,DE,Oklahoma State,11,Active,6-4,275
P052,Tyreke,Smith,26,N/A,57,DE,Ohio State,3,Active,6-3,255
P053,R,Mason Thomas,22,N/A,51,DE,Oklahoma,0,Active,6-2,249
P054,Cole,Brevard,24,N/A,96,DT,Texas,0,Active,6-3,346
P055,Marcus,Harris,25,N/A,68,DT,Auburn,1,Active,6-3,295
P056,Chris,Jones,32,N/A,95,DT,Mississippi State,11,Active,6-6,310
P057,Amari,McNeill,23,N/A,93,DT,Colorado,0,Active,6-4,300
P058,Omarr,Norman-Lott,24,N/A,55,DT,Tennessee,2,Active,6-3,315
P059,Damon,Payne,23,N/A,90,DT,Michigan,0,Active,6-4,311
P060,Khyiris,Tonga,30,N/A,92,DT,BYU,6,Active,6-2,335
P061,Peter,Woods,21,N/A,99,DT,Clemson,0,Active,6-3,310
P062,Kam,Arnold,24,N/A,53,LB,Boston College,1,Active,6-1,229
P063,Jeffrey,Bassa,23,N/A,31,LB,Oregon,2,Active,6-2,235
P064,Wesley,Bissainthe,22,N/A,59,LB,Miami,0,Active,6-1,230
P065,Nick,Bolton,26,N/A,32,LB,Missouri,6,Active,5-11,237
P066,Cole,Christiansen,29,N/A,48,LB,Army,2,Active,6-1,230
P067,Jack,Cochrane,27,N/A,43,LB,South Dakota,5,Active,6-3,236
P068,Cam,Jones,26,N/A,45,LB,Indiana,3,Active,6-2,227
P069,Cooper,McDonald,25,N/A,44,LB,TCU,2,Active,6-3,240
P070,Drue,Tranquill,31,N/A,23,LB,Notre Dame,8,Active,6-2,234
P071,Jadon,Canady,23,N/A,22,CB,Oregon,0,Active,5-11,185
P072,Mansoor,Delane,22,N/A,3,CB,LSU,0,Active,6-0,190
P073,Kaiir,Elam,25,N/A,60,CB,Florida,5,Active,6-1,202
P074,Kristian,Fulton,27,N/A,8,CB,LSU,6,Active,5-11,197
P075,Kevin,Knowles,23,N/A,36,CB,Florida State,2,Active,5-11,190
P076,Kader,Kohou,27,N/A,26,CB,East Texas A&M,5,Active,5-10,197
P077,D'Arco,Perkins-McAllister,23,N/A,18,CB,UL Monroe,0,Active,6-1,195
P078,Chris,Roland-Wallace,24,N/A,30,CB,USC,3,Active,5-11,202
P079,Melvin,Smith Jr.,24,N/A,39,CB,Southern Arkansas,1,Active,6-1,185
P080,L'Jarius,Sneed,29,N/A,38,CB,Louisiana Tech,7,Active,6-1,192
P081,Zelmar,Vedder,23,N/A,47,CB,Houston,0,Active,6-3,195
P082,Nohl,Williams,23,N/A,20,CB,California,2,Active,6-1,200
P083,Chamarri,Conner,26,N/A,27,S,Virginia Tech,4,Active,6-0,202
P084,Alohi,Gilman,28,N/A,16,S,Notre Dame,7,Active,5-10,201
P085,Jaden,Hicks,24,N/A,21,S,Washington State,3,Active,6-1,215
P086,Tanner,McCalister,26,N/A,34,S,Ohio State,1,Active,5-11,191
P087,Xavier,Nwankpa,22,N/A,29,S,Iowa,0,Active,6-2,213
P088,DeShon,Singleton,23,N/A,33,S,Nebraska,0,Active,6-3,210
P089,Harrison,Butker,31,N/A,7,K,Georgia Tech,10,Active,6-4,205
P090,Matt,Araiza,26,N/A,37,P,San Diego State,3,Active,6-1,200
P091,James,Winchester,37,N/A,41,LS,Oklahoma,12,Active,6-3,240
P092,Jeff,Caldwell,23,N/A,86,WR,Cincinnati,0,Injured Reserve,6-5,215
P093,John Michael,Gyllenborg,24,N/A,84,TE,Wyoming,0,Injured Reserve,6-5,251
P094,Matt,Waletzko,26,N/A,73,OT,North Dakota,4,Injured Reserve,6-8,305
P095,Ethan,Downs,23,N/A,40,LB,Oklahoma,1,Injured Reserve,6-4,263
